SALE.TYPE,SOLD.DATE,PROPERTY.TYPE,PRICE,BEDS,BATHS,SQUARE.FEET,LOT.SIZE,YEAR.BUILT,HOA.MONTH,STATUS,NEXT.OPEN.HOUSE.START.TIME,NEXT.OPEN.HOUSE.END.TIME,URL,SOURCE,MLS.,FAVORITE,INTERESTED,LIST.DATE
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD950000,2,2.5,2036,NA,1985,1524,Sold,NA,NA,http://www.redfin.com/DC/Washington/1015-33rd-St-NW-20007/unit-707/home/9923051,MRIS,DC9881628,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD919900,2,2.0,1365,NA,2016,175,Sold,NA,NA,http://www.redfin.com/DC/Washington/2464-Ontario-Rd-NW-20009/unit-4/home/108441866,MRIS,DC9972309,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD213600,1,1.0,540,NA,2016,NA,,NA,NA,http://www.redfin.com/DC/Washington/1011-M-St-NW-20001/unit-205/home/113745561,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD709500,2,2.0,1610,NA,1925,275,Sold,NA,NA,http://www.redfin.com/DC/Washington/440-M-St-NW-20001/unit-1/home/9884484,MRIS,DC9952923,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD305165,1,1.0,570,NA,1967,517,Sold,NA,NA,http://www.redfin.com/DC/Washington/1250-4th-St-SW-20024/unit-W810/home/9886230,MRIS,DC10027216,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD520000,1,2.0,957,NA,2003,NA,,NA,NA,http://www.redfin.com/DC/Washington/1425-Euclid-St-NW-20009/unit-2/home/21647650,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD506000,2,3.0,1910,NA,2002,NA,,NA,NA,http://www.redfin.com/DC/Washington/2328-Champlain-St-NW-20009/unit-417/home/10187779,,,N,Y,NA
PAST SALE,September-9-2017,propertytype:Condo/Co-op,USD195000,0,1.0,322,NA,1974,298,Sold,NA,NA,http://www.redfin.com/DC/Washington/2141-I-St-NW-20037/unit-407/home/9054506,MRIS,DC10039702,N,Y,"Thursday- Aug 17, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD619900,2,2.0,1080,NA,1949,768,Sold,NA,NA,http://www.redfin.com/DC/Washington/1312-Massachusetts-Ave-NW-20005/unit-601/home/9873300,MRIS,DC9949603,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-11-2017,propertytype:Townhouse,USD766000,2,2.0,1400,1440,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1548-3rd-St-NW-20001/home/9884704,MRIS,DC10020578,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD399999,2,1.0,992,NA,1967,905,Sold,NA,NA,http://www.redfin.com/DC/Washington/700-7th-St-SW-20024/unit-533/home/9880692,MRIS,DC10036558,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD1160000,2,2.5,1412,NA,2008,880,Sold,NA,NA,http://www.redfin.com/DC/Washington/1515-15th-St-NW-20005/unit-419/home/21645323,MRIS,DC10029571,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-12-2017,propertytype:Condo/Co-op,USD780000,2,2.5,1667,NA,2006,816,Sold,NA,NA,http://www.redfin.com/DC/Washington/2501-Wisconsin-Ave-NW-20007/unit-7/home/11747359,MRIS,DC10025227,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD594500,1,1.0,730,NA,1917,NA,,NA,NA,http://www.redfin.com/DC/Washington/1801-16th-St-NW-20009/unit-209/home/96401468,,,N,Y,NA
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD314000,1,1.0,750,NA,1949,458,Sold,NA,NA,http://www.redfin.com/DC/Washington/3025-Ontario-Rd-NW-20009/unit-105/home/119139131,MRIS,DC9967169,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD585000,2,1.0,900,NA,2008,541,Sold,NA,NA,http://www.redfin.com/DC/Washington/475-K-St-NW-20001/unit-319/home/21645387,MRIS,DC10017684,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD365000,1,1.0,650,NA,1929,481,Sold,NA,NA,http://www.redfin.com/DC/Washington/2440-16th-St-NW-20009/unit-412/home/10005795,MRIS,DC10029347,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD517000,1,1.0,821,NA,2009,NA,,NA,NA,http://www.redfin.com/DC/Washington/1025-First-St-SE-20003/unit-904/home/39900708,,,N,Y,NA
PAST SALE,September-13-2017,propertytype:Condo/Co-op,USD321500,0,1.0,385,NA,2006,199,Sold,NA,NA,http://www.redfin.com/DC/Washington/929-Florida-Ave-NW-20001/unit-4006/home/22057665,MRIS,DC10004936,N,Y,"Friday- Aug 25, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD264900,1,1.0,463,NA,1959,NA,,NA,NA,http://www.redfin.com/DC/Washington/4840-MacArthur-Blvd-NW-20007/unit-606/home/12531173,,,N,Y,NA
PAST SALE,September-11-2017,propertytype:Condo/Co-op,USD476000,1,1.0,731,NA,2008,520,Sold,NA,NA,http://www.redfin.com/DC/Washington/437-New-York-Ave-NW-20001/unit-405/home/22049216,MRIS,DC9951605,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-12-2017,propertytype:Condo/Co-op,USD1620000,2,2.0,1417,NA,2004,1945,Sold,NA,NA,http://www.redfin.com/DC/Washington/3303-Water-St-NW-20007/unit-5C/home/10344114,MRIS,DC9842974,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD840000,2,2.0,1461,NA,1985,1125,Sold,NA,NA,http://www.redfin.com/DC/Washington/1015-33rd-St-NW-20007/unit-710/home/9923058,MRIS,DC9834559,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-12-2017,propertytype:Condo/Co-op,USD282000,0,1.0,502,NA,1973,527,Sold,NA,NA,http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-517/home/9060215,MRIS,DC10024265,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD288000,0,1.0,510,NA,1967,NA,,NA,NA,http://www.redfin.com/DC/Washington/2201-L-St-NW-20037/unit-619/home/9050049,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD190000,2,1.0,832,NA,1942,NA,,NA,NA,http://www.redfin.com/DC/Washington/119-33rd-St-NE-20019/home/10115912,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Townhouse,USD680000,2,2.5,1066,1102,1915,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/240-16th-St-SE-20003/home/9920345,MRIS,DC9948943,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD752000,2,2.5,1248,1186,1908,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1415-Ames-Pl-NE-20002/home/9916694,MRIS,DC10016145,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-7-2017,propertytype:Townhouse,USD550000,2,1.0,952,850,1910,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/209-17th-St-SE-20003/home/9920207,MRIS,DC10011237,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,,propertytype:Multi-Family (2-4 Unit),USD345000,2,2.0,1120,2242,1941,NA,,NA,NA,http://www.redfin.com/DC/Washington/1841-Corcoran-St-NE-20002/home/10094375,,,N,Y,NA
PAST SALE,September-12-2017,propertytype:Townhouse,USD158650,2,2.0,810,2413,1945,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/823-52nd-St-NE-20019/home/10127969,MRIS,DC10028505,N,Y,"Wednesday- Aug 23, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD117500,0,1.0,465,NA,2016,NA,,NA,NA,http://www.redfin.com/DC/Washington/1500-Pennsylvania-Ave-SE-20003/unit-302/home/113745695,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Townhouse,USD861000,2,2.5,1224,1406,1909,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/1420-C-St-SE-20003/home/9917739,MRIS,DC10027520,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-11-2017,propertytype:Condo/Co-op,USD460000,1,1.0,NA,NA,2017,345,Sold,NA,NA,http://www.redfin.com/DC/Washington/1500-Pennsylvania-Ave-SE-20003/unit-310/home/113745697,MRIS,DC9973128,N,Y,"Monday- Aug 21, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD339900,2,1.0,3360,NA,1938,202,Sold,NA,NA,http://www.redfin.com/DC/Washington/332-18th-Pl-NE-20002/unit-1/home/109411951,MRIS,DC9870685,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD335000,NA,NA,NA,NA,NA,NA,,NA,NA,http://www.redfin.com/DC/Washington/1274-Simms-Pl-NE-20002/unit-4/home/113169699,,,N,Y,NA
PAST SALE,September-21-2017,propertytype:Condo/Co-op,USD202500,0,1.0,552,NA,1963,449,Sold,NA,NA,http://www.redfin.com/DC/Washington/5406-Connecticut-Ave-NW-20015/unit-407/home/9970082,MRIS,DC10034405,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD420000,2,1.0,861,NA,1942,NA,,NA,NA,http://www.redfin.com/DC/Washington/3450-38th-St-NW-20016/unit-D406/home/9967133,,,N,Y,NA
PAST SALE,September-20-2017,propertytype:Condo/Co-op,USD86500,2,1.0,678,816,1964,250,Sold,NA,NA,http://www.redfin.com/DC/Washington/450-Condon-Ter-SE-20032/unit-208/home/11749247,MRIS,DC10029360,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD650000,2,2.0,1666,NA,1971,2132,Sold,NA,NA,http://www.redfin.com/DC/Washington/4200-Massachusetts-Ave-NW-20016/unit-404/home/9950666,MRIS,DC10005633,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD349000,1,1.0,800,NA,1928,540,Sold,NA,NA,http://www.redfin.com/DC/Washington/3900-Connecticut-Ave-NW-20008/unit-404G/home/22023066,MRIS,DC9990514,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD200000,1,1.0,699,NA,1931,NA,,NA,NA,http://www.redfin.com/DC/Washington/1706-W-Virginia-Ave-NE-20002/unit-1/home/12530285,,,N,Y,NA
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD450000,1,1.0,1014,NA,1942,772,Sold,NA,NA,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-235/home/9929032,MRIS,DC10034632,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Single Family Residential,USD350000,2,2.0,1152,4281,1941,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/3101-Chestnut-St-NE-20018/home/10106559,MRIS,DC10008276,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD660000,2,2.0,1010,NA,2007,743,Sold,NA,NA,http://www.redfin.com/DC/Washington/440-L-St-NW-20001/unit-911/home/12533183,MRIS,DC10028663,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-21-2017,propertytype:Condo/Co-op,USD699555,2,2.5,1200,NA,1907,190,Sold,NA,NA,http://www.redfin.com/DC/Washington/1211-10th-St-NW-20001/unit-1/home/113745596,MRIS,DC9986461,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-21-2017,propertytype:Condo/Co-op,USD475000,1,1.0,1355,NA,1979,984,Sold,NA,NA,http://www.redfin.com/DC/Washington/3101-New-Mexico-Ave-NW-20016/unit-530/home/9954669,MRIS,DC10015879,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-20-2017,propertytype:Condo/Co-op,USD300000,2,1.0,912,NA,1940,357,Sold,NA,NA,http://www.redfin.com/DC/Washington/1230-Holbrook-Ter-NE-20002/unit-204/home/12530263,MRIS,DC10006977,N,Y,"Friday- Sep 08, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD733000,2,2.0,1011,NA,2007,311,Sold,NA,NA,http://www.redfin.com/DC/Washington/1407-W-St-NW-20009/unit-201/home/21646076,MRIS,DC10021801,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,,propertytype:Single Family Residential,USD440000,3,1.5,1024,1800,1890,NA,,NA,NA,http://www.redfin.com/DC/Washington/515-M-St-NE-20002/home/9896424,,,N,Y,NA
PAST SALE,September-11-2017,propertytype:Condo/Co-op,USD325000,1,1.0,594,NA,1926,399,Sold,NA,NA,http://www.redfin.com/DC/Washington/2410-20th-St-NW-20009/unit-8/home/10001327,MRIS,DC9937596,N,Y,"Monday- Aug 21, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD571500,2,2.0,1065,NA,1989,NA,,NA,NA,http://www.redfin.com/DC/Washington/2725-Connecticut-Ave-NW-20008/unit-309/home/9989475,,,N,Y,NA
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD699900,2,2.0,1379,NA,1905,279,Sold,NA,NA,http://www.redfin.com/DC/Washington/3566-13th-St-NW-20010/unit-2/home/109280123,MRIS,DC9933851,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD430000,2,2.0,1250,NA,1960,1469,Sold,NA,NA,http://www.redfin.com/DC/Washington/3900-Watson-Pl-NW-20016/unit-B-1E/home/40196018,MRIS,DC9961121,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD228000,1,1.0,725,NA,1957,664,Sold,NA,NA,http://www.redfin.com/DC/Washington/4200-Cathedral-Ave-NW-20016/unit-1115/home/9958327,MRIS,DC10034390,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD634500,2,2.0,939,NA,1908,NA,,NA,NA,http://www.redfin.com/DC/Washington/1342-Massachusetts-Ave-SE-20003/unit-C/home/40501611,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD215000,0,1.0,421,NA,1964,NA,,NA,NA,http://www.redfin.com/DC/Washington/1440-N-St-NW-20005/unit-410/home/9871066,,,N,Y,NA
PAST SALE,September-8-2017,propertytype:Condo/Co-op,USD380000,1,1.0,756,NA,1974,629,Sold,NA,NA,http://www.redfin.com/DC/Washington/1325-18th-St-NW-20036/unit-805/home/9864535,MRIS,DC9973790,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD675000,2,2.0,1190,NA,2007,703,Sold,NA,NA,http://www.redfin.com/DC/Washington/1125-11th-St-NW-20001/unit-503/home/22025020,MRIS,DC10009837,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-5-2017,propertytype:Condo/Co-op,USD138137,1,1.0,600,NA,1908,1076,Sold,NA,NA,http://www.redfin.com/DC/Washington/1436-W-St-NW-20009/unit-105/home/28474442,MRIS,DC9923274,N,Y,"Wednesday- Aug 09, 2017"
PAST SALE,September-6-2017,propertytype:Condo/Co-op,USD410000,1,1.0,722,NA,1911,607,Sold,NA,NA,http://www.redfin.com/DC/Washington/2311-Connecticut-Ave-NW-20008/unit-403/home/10000790,MRIS,DC10022291,N,Y,"Friday- Aug 11, 2017"
PAST SALE,,propertytype:Condo/Co-op,USD408900,1,1.0,570,NA,1971,NA,,NA,NA,http://www.redfin.com/DC/Washington/226-3rd-St-NE-20002/unit-A/home/9891475,,,N,Y,NA
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD652000,2,2.5,1160,NA,2004,942,Sold,NA,NA,http://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-644/home/10342622,MRIS,DC10019222,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-19-2017,propertytype:Condo/Co-op,USD399999,1,1.0,899,NA,1942,753,Sold,NA,NA,http://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-549/home/9929236,MRIS,DC10021123,N,Y,"Wednesday- Sep 06, 2017"
PAST SALE,September-21-2017,propertytype:Townhouse,USD707000,2,2.5,1688,1372,1927,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/433-15th-St-NE-20002/home/10114199,MRIS,DC10062692,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-21-2017,propertytype:Condo/Co-op,USD491000,2,1.0,650,NA,1982,230,Sold,NA,NA,http://www.redfin.com/DC/Washington/1931-17th-St-NW-20009/unit-101/home/9865100,MRIS,DC9995520,N,Y,"Sunday- Sep 10, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD522000,2,2.0,852,NA,1909,374,Sold,NA,NA,http://www.redfin.com/DC/Washington/1843-Mintwood-Pl-NW-20009/unit-204/home/10002709,MRIS,DC9978455,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,,propertytype:Townhouse,USD640000,2,2.0,1124,856,1900,NA,,NA,NA,http://www.redfin.com/DC/Washington/1608-8th-St-NW-20001/home/9878200,,,N,Y,NA
PAST SALE,September-25-2017,propertytype:Townhouse,USD745000,2,2.0,1193,NA,2008,227,Sold,NA,NA,http://www.redfin.com/DC/Washington/2122-11th-St-NW-20001/unit-4/home/21645152,MRIS,DC10065323,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-25-2017,propertytype:Condo/Co-op,USD1225000,2,2.5,1537,NA,2002,537,Sold,NA,NA,http://www.redfin.com/DC/Washington/1735-Johnson-Ave-NW-20009/unit-H/home/10185316,MRIS,DC10002915,N,Y,"Monday- Sep 18, 2017"
PAST SALE,September-22-2017,propertytype:Condo/Co-op,USD385000,1,1.0,691,NA,1908,339,Sold,NA,NA,http://www.redfin.com/DC/Washington/1900-S-St-NW-20009/unit-3/home/9059491,MRIS,DC10010604,N,Y,"Tuesday- Sep 12, 2017"
PAST SALE,September-26-2017,propertytype:Condo/Co-op,USD369000,1,1.0,515,NA,1916,309,Sold,NA,NA,http://www.redfin.com/DC/Washington/1833-S-St-NW-20009/unit-23/home/10175657,MRIS,DC10028004,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-26-2017,propertytype:Townhouse,USD499000,1,1.0,825,NA,1905,260,Sold,NA,NA,http://www.redfin.com/DC/Washington/27-Quincy-Pl-NE-20002/unit-2/home/143182304,MRIS,DC10027920,N,Y,"Wednesday- Sep 20, 2017"
PAST SALE,September-27-2017,propertytype:Condo/Co-op,USD1295000,2,2.5,1761,NA,2017,165,Sold,NA,NA,http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-4/home/113863826,MRIS,DC9936153,N,Y,"Friday- Sep 22, 2017"
PAST SALE,September-28-2017,propertytype:Condo/Co-op,USD445000,1,1.0,833,NA,1929,306,Sold,NA,NA,http://www.redfin.com/DC/Washington/1437-Rhode-Island-Ave-NW-20005/unit-106/home/10173704,MRIS,DC10047791,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD425000,1,1.0,549,NA,1987,400,Sold,NA,NA,http://www.redfin.com/DC/Washington/1401-17th-St-NW-20036/unit-310/home/9866718,MRIS,DC10018433,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-28-2017,propertytype:Condo/Co-op,USD521500,1,1.0,835,NA,2005,507,Sold,NA,NA,http://www.redfin.com/DC/Washington/1111-25th-St-NW-20037/unit-304/home/10346469,MRIS,DC9963192,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-28-2017,propertytype:Townhouse,USD859000,2,2.5,1400,861,2000,146,Sold,NA,NA,http://www.redfin.com/DC/Washington/609-7th-St-SW-20024/home/10176968,MRIS,DC10033202,N,Y,"Sunday- Sep 24, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD847500,1,2.0,1225,NA,2007,711,Sold,NA,NA,http://www.redfin.com/DC/Washington/2100-11th-St-NW-20001/unit-103/home/12534013,MRIS,DC9990866,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-18-2017,propertytype:Townhouse,USD800000,2,2.0,1280,NA,1922,232,Sold,NA,NA,http://www.redfin.com/DC/Washington/1221-Kenyon-St-NW-20010/unit-3/home/81803082,MRIS,DC10023548,N,Y,"Monday- Sep 04, 2017"
PAST SALE,,propertytype:Townhouse,USD1340000,2,2.0,1794,828,1900,NA,,NA,NA,http://www.redfin.com/DC/Washington/1504-33rd-St-NW-20007/home/9927821,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD249900,1,1.0,888,NA,1960,NA,,NA,NA,http://www.redfin.com/DC/Washington/4201-Cathedral-Ave-NW-20016/unit-206W/home/9952288,,,N,Y,NA
PAST SALE,,propertytype:Condo/Co-op,USD370000,1,1.0,650,NA,1980,NA,,NA,NA,http://www.redfin.com/DC/Washington/1688-Euclid-St-NW-20009/unit-A/home/10005958,,,N,Y,NA
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD715000,2,2.0,1100,NA,2005,278,Sold,NA,NA,http://www.redfin.com/DC/Washington/2111-11th-St-NW-20001/unit-1/home/11744811,MRIS,DC10031367,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD426500,1,1.0,507,NA,1925,218,Sold,NA,NA,http://www.redfin.com/DC/Washington/1621-T-St-NW-20009/unit-707/home/9865430,MRIS,DC9982041,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-29-2017,propertytype:Condo/Co-op,USD565000,2,1.0,824,NA,1885,723,Sold,NA,NA,http://www.redfin.com/DC/Washington/1718-Corcoran-St-NW-20009/unit-52/home/9860582,MRIS,DC10032189,N,Y,"Tuesday- Sep 26, 2017"
PAST SALE,September-6-2017,propertytype:Townhouse,USD985000,2,2.0,1272,1213,1900,NA,Sold,NA,NA,http://www.redfin.com/DC/Washington/2514-Mill-Rd-NW-20007/home/9931667,MRIS,DC9948504,N,Y,"Friday- Aug 11, 2017"
PAST SALE,September-8-2017,propertytype:Townhouse,USD849000,2,2.0,1427,NA,1920,685,Sold,NA,NA,http://www.redfin.com/DC/Washington/1865-Mintwood-Pl-NW-20009/unit-6/home/10002731,MRIS,DC10002189,N,Y,"Tuesday- Aug 15, 2017"
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD510000,2,1.0,1000,NA,1927,666,Sold,NA,NA,http://www.redfin.com/DC/Washington/2707-Adams-Mill-Rd-NW-20009/unit-405/home/18970282,MRIS,DC10005333,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-7-2017,propertytype:Condo/Co-op,USD230000,0,1.0,501,NA,1909,392,Sold,NA,NA,http://www.redfin.com/DC/Washington/2039-New-Hampshire-Ave-NW-20009/unit-209/home/40126415,MRIS,DC10030354,N,Y,"Sunday- Aug 13, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD500000,2,2.0,1111,NA,2007,749,Sold,NA,NA,http://www.redfin.com/DC/Washington/1390-Kenyon-St-NW-20010/unit-323/home/12530794,MRIS,DC9973010,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD710000,2,2.0,1200,NA,2002,595,Sold,NA,NA,http://www.redfin.com/DC/Washington/2380-Champlain-St-NW-20009/unit-302/home/114067544,MRIS,DC9962709,N,Y,"Tuesday- Aug 29, 2017"
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD442000,1,1.0,747,NA,2005,461,Sold,NA,NA,http://www.redfin.com/DC/Washington/1150-K-St-NW-20005/unit-703/home/10347552,MRIS,DC10030134,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-18-2017,propertytype:Condo/Co-op,USD293900,1,1.0,449,NA,1927,314,Sold,NA,NA,http://www.redfin.com/DC/Washington/3446-Connecticut-Ave-NW-20008/unit-401/home/12531313,MRIS,DC10013943,N,Y,"Monday- Sep 04, 2017"
PAST SALE,September-15-2017,propertytype:Condo/Co-op,USD439000,2,1.0,900,NA,1920,761,Sold,NA,NA,http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-236/home/28650283,MRIS,DC10016435,N,Y,"Tuesday- Aug 29, 2017"
